,price,date,bathrooms,bedrooms,sqft_living,sqft_lot,floors,condition,grade,yr_built,yr_renovated,location
10033,228000.0,2014-05-08,1.75,4,2000.0,6120,1.0,Good,Excellent,1965,0,KC
10034,665000.0,2014-12-02,1.75,4,2280.0,3680,1.5,Excellent,Excellent,1926,0,KC
10035,689000.0,2015-03-25,2.5,4,2110.0,6069,2.0,Good,Exceptional-A,1999,0,KC
10036,560000.0,2014-10-22,2.5,4,2520.0,11240,1.0,Good,Superior,1977,0,KC
10037,529000.0,2014-05-29,1.0,3,1590.0,6420,1.0,Good,Excellent,1944,0,KC
10038,375000.0,2015-01-08,2.5,5,2100.0,14858,1.0,Excellent,Superior,1970,0,KC
10039,325000.0,2014-09-23,2.75,4,2090.0,9240,1.0,Very Good,Very Good,1949,0,KC
10040,583000.0,2015-01-15,2.5,4,3390.0,10519,2.0,Good,Exceptional-B,1990,0,KC
10041,330000.0,2015-04-29,1.0,2,790.0,9784,1.0,Good,Very Good,1932,0,KC
10042,262000.0,2015-04-17,2.5,3,1970.0,8727,2.0,Good,Excellent,1995,0,KC
10043,555000.0,2015-03-13,2.5,4,2870.0,6776,2.0,Good,Superior,2004,0,KC
10044,585000.0,2015-03-02,1.0,2,1110.0,6000,1.0,Good,Excellent,1951,0,KC
10045,425590.0,2015-02-27,2.75,3,1940.0,3088,2.0,Good,Superior,2008,0,KC
10046,235000.0,2014-06-03,1.0,2,720.0,4840,1.0,Very Good,Very Good,1947,0,KC
10047,362362.0,2014-07-24,1.0,2,710.0,4000,1.0,Good,Very Good,1909,0,KC
10048,252000.0,2015-02-04,2.0,3,1370.0,7500,1.0,Good,Excellent,1997,0,KC
10049,439000.0,2014-12-24,2.5,4,2690.0,9551,2.0,Good,Exceptional-A,1992,0,KC
10050,465000.0,2014-08-12,2.25,4,3360.0,10810,2.0,Very Good,Exceptional-A,1988,0,KC
10051,249900.0,2014-10-03,2.0,4,1500.0,7854,1.5,Good,Excellent,1983,0,KC
10052,665000.0,2014-07-18,2.5,2,2600.0,5000,1.0,Excellent,Superior,1926,0,KC
10053,370000.0,2014-10-14,1.75,3,1160.0,8774,1.0,Good,Excellent,1972,0,KC
10054,620000.0,2014-06-12,1.0,2,1430.0,3000,1.5,Good,Excellent,1929,0,KC
10055,375000.0,2014-07-24,1.0,3,1870.0,7671,1.0,Very Good,Superior,1937,0,KC
10056,552625.0,2014-08-27,2.0,4,2560.0,9390,1.0,Excellent,Superior,1957,0,KC
10057,315500.0,2014-09-30,1.0,3,1160.0,10500,1.0,Very Good,Excellent,1966,0,KC
10058,620000.0,2014-09-19,1.75,2,1680.0,8187,1.0,Very Good,Superior,1983,0,KC
10059,510000.0,2014-11-25,2.5,4,2010.0,9075,1.0,Very Good,Superior,1959,0,KC
10060,652500.0,2014-06-27,2.5,4,2540.0,38677,2.0,Good,Exceptional-A,1987,0,KC
10061,574000.0,2014-11-14,2.5,4,3240.0,22795,2.0,Good,Superior,1998,0,KC
10062,430000.0,2015-02-24,2.5,3,2670.0,12806,2.0,Good,Exceptional-A,2010,0,KC
10063,390000.0,2014-06-03,2.0,3,1080.0,7236,1.0,Excellent,Excellent,1947,0,KC
10064,466500.0,2014-06-05,1.0,3,1430.0,3840,1.0,Good,Excellent,1945,0,KC
10065,315000.0,2014-10-28,2.25,2,1290.0,2436,2.0,Good,Excellent,1984,0,KC
10066,220000.0,2014-05-05,1.5,4,1240.0,9600,1.0,Good,Excellent,1971,0,KC
10067,325000.0,2015-03-06,1.75,3,1840.0,17286,1.0,Very Good,Excellent,1978,0,KC
10068,365000.0,2015-04-28,1.0,3,1120.0,8443,1.0,Good,Excellent,1953,0,KC
10069,356000.0,2014-05-14,3.5,3,2100.0,12384,2.0,Good,Exceptional-A,1980,0,KC
10070,380000.0,2014-09-23,1.75,4,2030.0,12518,1.0,Good,Superior,1950,0,KC
10071,579000.0,2014-07-13,2.25,4,2030.0,8764,2.0,Very Good,Superior,1983,0,KC
10072,682000.0,2015-05-01,1.0,2,890.0,5000,1.0,Good,Excellent,1943,0,KC
10073,499000.0,2014-06-16,1.75,3,1750.0,12325,1.0,Very Good,Excellent,1968,0,KC
10074,333760.0,2015-04-23,1.0,3,1300.0,5880,1.0,Good,Excellent,1968,0,KC
10075,745000.0,2014-09-10,2.5,4,2650.0,18903,2.0,Good,Exceptional-C,1994,0,KC
10076,380000.0,2014-07-22,1.75,3,1750.0,10870,1.0,Excellent,Excellent,1968,0,KC
10077,435000.0,2014-08-01,3.0,3,1440.0,1350,3.5,Good,Superior,2005,0,KC
10078,520000.0,2015-01-20,2.75,3,1700.0,3264,1.0,Good,Excellent,1919,0,KC
10079,965000.0,2015-04-27,2.5,4,3920.0,41206,2.0,Very Good,Exceptional-B,1988,0,KC
10080,270000.0,2014-08-08,2.25,3,1470.0,16728,1.0,Very Good,Excellent,1959,0,KC
10081,1100000.0,2015-03-13,2.75,5,2520.0,4643,1.5,Very Good,Superior,1916,0,KC
10082,577500.0,2014-10-08,1.75,3,2140.0,13286,1.0,Very Good,Superior,1964,0,KC
10083,650000.0,2014-07-28,1.75,3,1550.0,5000,1.0,Good,Excellent,1911,2011,KC
10084,1227500.0,2014-12-05,2.5,4,3180.0,10319,2.0,Very Good,Exceptional-C,1986,0,KC
10085,1900000.0,2014-09-12,4.25,5,6510.0,16471,2.0,Very Good,Exceptional-C,1980,0,KC
10086,475000.0,2014-07-21,2.0,2,1440.0,3720,1.5,Good,Excellent,1983,0,KC
10087,200000.0,2015-03-30,1.0,3,1150.0,10132,1.0,Very Good,Excellent,1970,0,KC
10088,397000.0,2014-06-20,2.5,4,2320.0,11717,2.0,Good,Superior,1997,0,KC
10089,383610.0,2015-02-19,2.0,3,1230.0,8450,1.0,Good,Excellent,1989,0,KC
10090,275000.0,2014-07-28,2.5,4,2060.0,5742,2.0,Good,Excellent,1999,0,KC
10091,840000.0,2014-07-09,2.0,3,2783.0,11177,2.0,Good,Superior,1910,1999,KC
10092,365000.0,2014-09-18,2.5,4,2140.0,7350,2.0,Good,Superior,1985,0,KC
10093,362000.0,2014-09-04,2.75,3,1420.0,955,2.0,Good,Superior,2004,0,KC
10094,350000.0,2014-11-01,1.75,3,2090.0,6258,1.0,Good,Excellent,1956,0,KC
10095,200000.0,2014-11-11,1.75,2,1320.0,13052,1.5,Good,Excellent,1980,0,KC
10096,299000.0,2015-05-06,2.5,4,2300.0,8100,1.0,Very Good,Superior,1979,0,KC
10097,555000.0,2014-10-07,1.5,4,3050.0,82764,1.0,Good,Superior,1966,0,KC
10098,1326000.0,2015-02-25,2.25,3,2960.0,8330,1.0,Very Good,Exceptional-B,1953,0,KC
10099,896000.0,2014-06-30,2.75,5,2520.0,16100,1.0,Very Good,Superior,1960,0,KC
10100,550000.0,2014-12-17,1.75,2,1740.0,7290,1.0,Good,Superior,1950,0,KC
10101,324500.0,2015-05-08,1.0,2,1300.0,6617,1.0,Good,Excellent,1986,0,KC
10102,312500.0,2015-01-05,1.0,3,1170.0,7350,1.0,Very Good,Excellent,1960,0,KC
10103,485000.0,2015-04-14,3.25,4,1946.0,17786,2.0,Very Good,Excellent,1990,0,KC
10104,511000.0,2014-10-20,1.0,2,1250.0,5413,1.0,Very Good,Excellent,1923,0,KC
10105,139500.0,2015-03-24,1.5,2,1230.0,1561,2.0,Good,Excellent,1983,0,KC
10106,464000.0,2014-06-11,2.5,4,2180.0,7203,2.0,Very Good,Superior,1989,0,KC
10107,255000.0,2015-04-29,1.75,3,1740.0,8800,1.0,Good,Excellent,1978,0,KC
10108,679975.0,2015-04-17,2.5,4,3830.0,4644,2.0,Good,Superior,2004,0,KC
10109,624800.0,2014-07-09,2.0,3,2250.0,14274,1.0,Very Good,Superior,1964,0,KC
10110,920000.0,2014-11-20,2.75,3,2590.0,223027,2.0,Good,Exceptional-A,1983,0,KC
10111,1365000.0,2014-05-30,2.5,3,2090.0,6000,1.5,Very Good,Exceptional-A,1928,0,KC
10112,510000.0,2014-12-12,1.5,3,2400.0,10275,1.0,Very Good,Superior,1964,0,KC
10113,289659.0,2014-06-26,2.25,4,2260.0,7200,2.0,Very Good,Excellent,1984,0,KC
10114,585000.0,2015-04-24,2.5,4,2910.0,6250,2.0,Good,Superior,1999,0,KC
10115,555000.0,2014-06-26,3.0,5,3640.0,6930,2.0,Good,Superior,2004,0,KC
10116,940000.0,2015-03-13,2.75,4,3770.0,24897,2.0,Very Good,Superior,1964,0,KC
10117,460000.0,2014-09-09,2.0,3,1600.0,7350,1.0,Very Good,Excellent,1979,0,KC
10118,319000.0,2014-11-21,2.5,3,2110.0,7434,2.0,Very Good,Excellent,1978,0,KC
10119,280000.0,2014-05-19,2.5,3,1720.0,1916,2.0,Good,Excellent,2005,0,KC
10120,250000.0,2014-11-18,1.0,3,1100.0,7470,1.0,Very Good,Good Quality,1917,0,KC
10121,749950.0,2015-01-16,2.5,4,2620.0,8312,2.0,Good,Exceptional-A,1990,0,KC
10122,458000.0,2014-05-30,2.5,5,3090.0,23265,1.0,Good,Superior,1957,0,KC
10123,465000.0,2015-04-02,2.5,3,1890.0,4808,2.0,Good,Superior,2000,0,KC
10124,580000.0,2015-04-13,1.75,3,1850.0,2797,1.0,Good,Superior,1977,0,KC
10125,700000.0,2014-08-06,2.5,4,3100.0,36562,2.0,Good,Exceptional-B,1994,0,KC
10126,350000.0,2014-11-10,2.5,4,2506.0,7206,2.0,Good,Superior,2007,0,KC
10127,456000.0,2014-09-05,1.0,4,1700.0,7689,1.0,Good,Excellent,1977,0,KC
10128,290000.0,2015-02-18,2.0,3,1550.0,18958,1.5,Good,Excellent,1983,0,KC
10129,475000.0,2014-07-11,2.75,4,2200.0,16288,1.0,Good,Excellent,1980,0,KC
10130,285000.0,2014-09-08,2.5,3,1890.0,3629,2.0,Good,Excellent,2005,0,KC
10131,309000.0,2015-02-27,1.0,3,1140.0,6400,1.0,Good,Excellent,1962,0,KC
10132,860000.0,2014-05-06,2.0,4,3740.0,32417,2.0,Good,Exceptional-A,2000,0,KC
10133,219000.0,2015-02-26,2.25,3,1940.0,6500,1.0,Good,Superior,1979,0,KC
10134,546500.0,2014-10-09,2.5,3,2130.0,7199,2.0,Good,Superior,1990,0,KC
10135,338000.0,2015-02-13,1.0,2,1470.0,5566,1.0,Very Good,Excellent,1919,0,KC
10136,505000.0,2015-03-11,1.0,2,1070.0,8130,1.0,Good,Excellent,1942,0,KC
10137,340000.0,2014-10-02,1.75,4,1680.0,15084,1.0,Very Good,Excellent,1979,0,KC
10138,678000.0,2014-08-22,2.25,3,2730.0,10675,2.0,Good,Exceptional-A,1990,0,KC
10139,800000.0,2014-12-08,1.75,3,1890.0,10292,1.0,Very Good,Superior,1969,0,KC
10140,112000.0,2014-07-25,1.0,1,1080.0,3230,1.0,Good,Very Good,1963,0,KC
10141,252000.0,2015-03-10,1.75,3,1440.0,16819,1.5,Very Good,Very Good,1925,0,KC
10142,335000.0,2014-06-04,2.75,4,2540.0,7210,1.0,Very Good,Excellent,1979,0,KC
10143,610000.0,2014-07-03,2.0,3,2300.0,13418,1.0,Good,Superior,1955,0,KC
10144,245000.0,2014-10-28,2.0,3,1690.0,6790,1.0,Good,Excellent,1979,0,KC
10145,493500.0,2015-02-05,1.75,3,1800.0,16026,1.0,Good,Superior,1972,0,KC
10146,596500.0,2015-01-07,2.25,4,1770.0,8505,2.0,Good,Superior,1986,0,KC
10147,245000.0,2014-07-01,2.0,3,1190.0,4072,1.5,Excellent,Very Good,1907,0,KC
10148,333500.0,2014-10-27,1.75,3,1320.0,7200,1.0,Very Good,Excellent,1977,0,KC
10149,373000.0,2014-11-10,1.0,3,1290.0,8974,1.0,Excellent,Excellent,1976,0,KC
10150,759900.0,2014-07-24,2.5,4,3000.0,5639,2.0,Good,Superior,2008,0,KC
10151,317000.0,2014-08-26,2.25,3,1358.0,1204,3.0,Good,Excellent,2007,0,KC
10152,670000.0,2015-05-12,1.5,3,1220.0,4080,1.5,Excellent,Excellent,1914,0,KC
10153,985000.0,2014-11-06,2.5,2,2720.0,26761,2.0,Good,Excellent,1990,0,KC
10154,310000.0,2015-04-30,1.5,3,1060.0,6954,1.0,Very Good,Very Good,1983,0,KC
10155,750000.0,2014-10-15,2.5,4,3020.0,13122,2.0,Good,Exceptional-A,1997,0,KC
10156,408000.0,2014-07-21,2.0,3,1640.0,3440,2.0,Good,Excellent,1987,0,KC
10157,900000.0,2014-06-17,3.75,5,3870.0,8225,2.0,Good,Exceptional-B,1998,0,KC
10158,460000.0,2015-01-23,2.25,4,2860.0,15054,1.0,Good,Superior,1957,0,KC
10159,339000.0,2015-03-17,2.5,4,1740.0,6000,1.0,Very Good,Excellent,1952,0,KC
10160,660000.0,2015-04-13,2.0,3,1140.0,6000,1.0,Good,Excellent,1909,0,KC
10161,449950.0,2015-04-22,3.0,4,3290.0,10783,2.0,Good,Exceptional-A,1990,0,KC
10162,235000.0,2014-08-25,1.0,3,1210.0,6000,1.0,Good,Excellent,1930,0,KC
10163,769000.0,2015-01-13,2.25,5,3320.0,13138,1.0,Very Good,Exceptional-A,1964,0,KC
10164,428000.0,2014-05-07,2.0,2,1350.0,3900,1.0,Good,Superior,2003,0,KC
10165,445000.0,2014-05-16,2.25,3,1990.0,7340,2.0,Good,Superior,1984,0,KC
10166,462000.0,2015-03-21,2.5,4,2060.0,6958,1.0,Good,Excellent,1974,0,KC
10167,775000.0,2015-05-06,1.0,3,1460.0,6198,1.5,Very Good,Excellent,1916,0,KC
10168,605000.0,2014-12-01,1.75,4,2250.0,10108,1.0,Very Good,Superior,1967,0,KC
10169,193500.0,2014-10-16,1.0,2,950.0,15996,1.0,Very Good,Excellent,1946,1995,KC
10170,389950.0,2014-05-22,2.5,4,3140.0,8060,2.0,Good,Exceptional-A,1991,0,KC
10171,790000.0,2014-07-11,3.5,4,3560.0,6098,2.0,Good,Exceptional-B,2006,0,KC
10172,442000.0,2015-01-30,1.0,2,1410.0,5000,1.0,Very Good,Excellent,1918,0,KC
10173,890000.0,2014-06-13,2.25,4,2770.0,13500,2.0,Good,Superior,1974,0,KC
10174,235000.0,2015-03-19,1.0,3,1864.0,6978,1.0,Very Good,Excellent,1958,0,KC
10175,495000.0,2014-12-17,1.75,4,1930.0,6720,1.0,Good,Superior,1959,0,KC
10176,600000.0,2015-01-05,2.5,4,3870.0,50965,2.0,Good,Exceptional-B,2007,0,KC
10177,1400000.0,2014-06-18,2.0,3,2020.0,5500,1.5,Good,Exceptional-B,1937,0,KC
10178,251000.0,2014-08-26,2.0,3,1300.0,8400,1.0,Very Good,Excellent,1967,0,KC
10179,471000.0,2015-03-26,2.25,4,3410.0,57063,2.0,Very Good,Superior,1978,0,KC
10180,597000.0,2015-03-23,2.5,4,2370.0,41338,2.0,Good,Superior,1995,0,KC
10181,804000.0,2014-09-23,3.5,5,2770.0,9305,2.0,Good,Exceptional-A,1985,0,KC
10182,357000.0,2014-10-13,1.75,3,1250.0,17493,1.0,Good,Excellent,1972,0,KC
10183,419990.0,2014-08-21,2.5,3,1690.0,1689,2.0,Good,Superior,2014,0,KC
10184,725000.0,2014-11-10,2.5,4,3040.0,35201,2.0,Very Good,Exceptional-B,1987,0,KC
10185,275000.0,2015-02-09,2.5,3,2710.0,5733,2.0,Good,Excellent,2003,0,KC
10186,445000.0,2014-09-25,2.25,3,1190.0,13630,1.0,Good,Excellent,1984,0,KC
10187,510000.0,2014-09-12,2.5,3,2300.0,27566,2.0,Good,Exceptional-A,1995,0,KC
10188,330000.0,2014-05-27,1.0,4,1360.0,13372,1.0,Good,Excellent,1955,0,KC
10189,270000.0,2014-08-18,1.0,3,1500.0,5605,1.0,Excellent,Very Good,1942,0,KC
10190,495000.0,2015-04-03,2.0,4,1610.0,4770,1.0,Very Good,Excellent,1941,0,KC
10191,225000.0,2015-03-06,1.75,4,1420.0,10300,2.0,Good,Excellent,1950,2001,KC
10192,716528.0,2015-05-04,1.5,3,1750.0,5400,1.0,Very Good,Excellent,1952,0,KC
10193,260000.0,2014-10-14,2.5,3,1510.0,6095,2.0,Very Good,Excellent,1991,0,KC
10194,471000.0,2014-06-09,2.5,4,2330.0,9928,2.0,Good,Superior,1998,0,KC
10195,690000.0,2015-02-26,3.5,5,2690.0,4800,2.0,Good,Superior,1919,1984,KC
10196,548000.0,2015-04-28,1.5,5,1700.0,7200,1.5,Good,Excellent,1937,0,KC
10197,505000.0,2014-07-26,1.0,3,1020.0,5410,1.0,Very Good,Excellent,1928,0,KC
10198,325000.0,2014-12-17,1.0,3,1160.0,11799,1.0,Good,Excellent,1966,0,KC
10199,682000.0,2014-11-05,2.25,4,2450.0,34092,2.0,Very Good,Superior,1980,0,KC
10200,605000.0,2014-06-17,2.25,3,2010.0,10760,2.0,Good,Superior,1985,0,KC
10201,276200.0,2015-05-05,1.75,2,1370.0,4495,1.0,Very Good,Superior,1975,0,KC
10202,530000.0,2014-07-24,1.0,3,1370.0,4040,1.5,Good,Excellent,1906,0,KC
10203,245000.0,2014-09-02,3.0,3,1990.0,9600,1.0,Good,Excellent,1988,0,KC
10204,654950.0,2014-06-03,2.5,4,2790.0,45902,2.0,Good,Exceptional-A,1987,0,KC
10205,221900.0,2014-10-15,1.0,2,780.0,6727,1.0,Good,Very Good,1939,0,KC
10206,466000.0,2015-04-29,2.0,4,2240.0,4508,1.0,Very Good,Superior,1926,0,KC
10207,383150.0,2015-02-13,2.0,3,2210.0,6387,1.0,Good,Superior,2003,0,KC
10208,657100.0,2014-05-05,1.0,4,1390.0,4240,1.0,Good,Excellent,1924,0,KC
10209,539000.0,2015-03-12,2.0,3,1800.0,43995,2.0,Good,Superior,1988,0,KC
10210,400000.0,2014-09-05,3.0,6,3320.0,15600,1.0,Very Good,Superior,1977,0,KC
10211,215000.0,2014-06-20,2.5,4,1960.0,11600,1.0,Excellent,Very Good,1931,0,KC
10212,489000.0,2014-11-24,1.0,2,850.0,2850,1.0,Very Good,Excellent,1927,0,KC
10213,649000.0,2014-11-05,2.5,4,2980.0,12764,2.0,Good,Exceptional-B,1994,0,KC
10214,700000.0,2015-05-12,1.75,4,1980.0,10800,1.0,Very Good,Superior,1953,0,KC
10215,268500.0,2014-05-20,1.0,2,790.0,8424,1.0,Very Good,Very Good,1953,0,KC
10216,515000.0,2014-06-10,2.5,3,1800.0,5001,2.0,Good,Excellent,1996,0,KC
10217,685000.0,2015-02-23,2.0,4,2260.0,10800,1.0,Good,Exceptional-A,1978,0,KC
10218,305000.0,2014-10-16,1.5,2,800.0,2142,2.0,Good,Excellent,2006,0,KC
10219,950000.0,2015-01-12,2.0,4,2490.0,4600,1.5,Good,Superior,1926,0,KC
10220,292500.0,2015-03-26,2.5,4,1610.0,4568,2.0,Good,Excellent,2006,0,KC
10221,270000.0,2014-08-14,1.75,4,1850.0,7730,1.0,Excellent,Excellent,1956,0,KC
10222,450000.0,2014-12-04,1.75,4,1850.0,7730,1.0,Excellent,Excellent,1956,0,KC
10223,535000.0,2014-10-27,1.0,4,1920.0,6480,1.5,Good,Excellent,1920,0,KC
10224,550000.0,2015-03-06,2.5,3,1740.0,3082,2.0,Good,Superior,2000,0,KC
10225,457500.0,2014-06-24,2.25,3,1430.0,2003,2.0,Good,Superior,1996,0,KC
10226,136500.0,2014-05-06,1.5,3,1420.0,8580,1.0,Good,Very Good,1962,0,KC
10227,224097.0,2014-10-08,1.5,3,1420.0,8580,1.0,Good,Very Good,1962,0,KC
10228,254000.0,2014-09-22,2.5,3,1560.0,10608,2.0,Good,Excellent,1994,0,KC
10229,335000.0,2014-06-11,2.25,4,2030.0,13500,1.0,Good,Excellent,1963,0,KC
10230,594950.0,2015-04-02,2.5,5,3280.0,6553,2.0,Good,Exceptional-A,2012,0,KC
10231,350000.0,2014-08-27,1.75,3,1360.0,18123,1.0,Good,Superior,1983,0,KC
10232,169950.0,2014-09-16,1.0,3,1180.0,9832,1.0,Good,Excellent,1970,0,KC
10233,432500.0,2014-10-06,2.5,3,1940.0,10800,1.0,Good,Superior,1979,0,KC
10234,440000.0,2014-05-20,1.75,2,1300.0,4000,2.0,Good,Excellent,1948,0,KC
10235,233703.0,2014-09-18,2.25,3,1650.0,3788,2.0,Good,Excellent,1985,0,KC
10236,310000.0,2014-11-14,1.5,3,1140.0,3292,2.0,Good,Excellent,1988,0,KC
10237,735000.0,2015-04-02,2.5,3,2540.0,6762,2.0,Good,Exceptional-B,1998,0,KC
10238,730000.0,2014-12-17,2.75,4,3440.0,8150,2.0,Good,Exceptional-B,2014,0,KC
10239,257000.0,2014-10-24,1.75,3,1800.0,9000,1.0,Good,Excellent,1961,0,KC
10240,485000.0,2014-05-19,2.25,2,1260.0,1240,3.0,Good,Superior,2004,0,KC
10241,899000.0,2014-06-19,2.25,4,2370.0,6000,1.0,Good,Superior,1959,0,KC
10242,279000.0,2014-11-18,1.0,3,1520.0,8055,1.5,Good,Excellent,1952,0,KC
10243,225000.0,2014-12-11,2.0,4,1750.0,7245,1.0,Very Good,Excellent,1974,0,KC
10244,1355000.0,2014-06-25,1.5,3,2680.0,4775,2.0,Excellent,Superior,1913,0,KC
10245,355000.0,2014-08-11,2.5,3,1590.0,4242,2.0,Good,Excellent,2000,0,KC
10246,382500.0,2014-05-02,1.75,4,1560.0,8700,1.0,Very Good,Excellent,1967,0,KC
10247,324360.0,2014-11-07,2.5,3,2000.0,9669,2.0,Very Good,Superior,1992,0,KC
10248,315000.0,2015-03-24,1.75,3,2380.0,10450,1.5,Good,Superior,1966,0,KC
10249,426000.0,2014-07-16,1.0,2,2230.0,11472,2.0,Good,Excellent,1951,0,KC
10250,395000.0,2015-04-06,2.5,5,2820.0,6305,2.0,Good,Superior,2003,0,KC
10251,212644.0,2014-11-21,1.0,3,1570.0,9650,1.5,Excellent,Good Quality,1922,0,KC
10252,510000.0,2014-10-09,3.0,3,1845.0,5100,2.0,Excellent,Superior,1947,0,KC
10253,85000.0,2014-09-15,1.0,2,830.0,9000,1.0,Good,Very Good,1939,0,KC
10254,235000.0,2014-12-30,1.0,2,830.0,9000,1.0,Good,Very Good,1939,0,KC
10255,295000.0,2015-04-08,2.5,4,2030.0,5754,2.0,Good,Superior,2001,0,KC
10256,720001.0,2014-08-10,2.5,3,1430.0,2200,1.5,Very Good,Excellent,1910,0,KC
10257,313950.0,2014-05-06,1.0,3,1510.0,6083,1.0,Very Good,Very Good,1940,0,KC
10258,415000.0,2014-10-08,1.0,3,1510.0,6083,1.0,Very Good,Very Good,1940,0,KC
10259,305000.0,2014-05-19,1.75,3,1610.0,12247,1.0,Good,Superior,1981,0,KC
10260,625000.0,2014-10-01,1.5,3,1600.0,4128,1.5,Good,Superior,1906,0,KC
10261,490000.0,2015-04-14,1.0,3,1420.0,11040,1.0,Very Good,Excellent,1961,0,KC
10262,269950.0,2014-07-22,2.0,3,1660.0,8641,2.0,Very Good,Superior,1987,0,KC
10263,2700000.0,2014-08-13,4.0,5,4230.0,27295,2.0,Good,Superior,1949,1985,KC
10264,829000.0,2014-08-13,3.0,4,3310.0,4500,2.5,Excellent,Exceptional-A,1900,0,KC
10265,635000.0,2014-08-29,2.5,4,2470.0,77550,1.0,Very Good,Excellent,1987,0,KC
10266,217500.0,2015-03-12,1.0,3,1040.0,9750,1.0,Good,Excellent,1959,0,KC
10267,270000.0,2014-07-16,1.75,4,1850.0,7350,1.0,Good,Excellent,1965,0,KC
10268,1245000.0,2014-09-26,3.0,3,4610.0,8400,2.0,Good,Superior,1947,1999,KC
10269,480000.0,2015-01-27,2.5,4,2480.0,5100,2.0,Good,Superior,2007,0,KC
10270,575000.0,2014-05-06,1.75,3,2130.0,6500,1.0,Good,Superior,1954,0,KC
10271,426950.0,2014-11-03,2.75,4,2350.0,5589,2.0,Good,Excellent,2001,0,KC
10272,125000.0,2014-09-05,1.0,3,920.0,7314,1.0,Good,Very Good,1960,0,KC
10273,208000.0,2015-03-16,1.0,3,920.0,7314,1.0,Good,Very Good,1960,0,KC
10274,325000.0,2014-09-24,2.0,4,1780.0,10622,1.0,Very Good,Excellent,1976,0,KC
10275,597157.0,2014-09-22,4.0,7,2690.0,10880,1.0,Very Good,Superior,1960,0,KC
10276,728725.0,2015-01-07,2.5,4,3010.0,3120,2.5,Good,Superior,2006,0,KC
10277,708000.0,2014-08-18,2.0,5,3180.0,10800,1.0,Good,Superior,1968,0,KC
10278,1300000.0,2014-07-23,3.0,4,4120.0,14021,2.0,Good,Exceptional-C,2005,0,KC
10279,405000.0,2015-04-24,1.0,3,1280.0,11625,1.0,Very Good,Excellent,1977,0,KC
10280,550000.0,2014-10-28,2.75,4,1690.0,6090,1.5,Good,Excellent,1945,0,KC
10281,451000.0,2015-04-09,2.5,4,2320.0,5375,2.0,Good,Excellent,2006,0,KC
10282,540500.0,2014-06-19,3.75,5,3090.0,7415,2.0,Good,Superior,2014,0,KC
10283,1025000.0,2014-10-07,3.5,5,5050.0,16500,2.0,Good,Exceptional-C,2001,0,KC
10284,218000.0,2014-11-25,1.0,4,1640.0,10455,1.0,Good,Excellent,1963,0,KC
10285,562000.0,2014-10-20,2.25,4,2170.0,7007,1.0,Good,Superior,1974,0,KC
10286,401500.0,2014-08-12,2.5,4,3140.0,94525,2.0,Very Good,Superior,1977,0,KC
10287,196700.0,2014-11-12,1.0,2,1090.0,9994,1.0,Good,Excellent,1954,0,KC
10288,583000.0,2014-08-22,1.75,3,1930.0,10183,1.0,Very Good,Superior,1975,0,KC
10289,309900.0,2014-12-04,2.5,5,2100.0,17825,1.0,Very Good,Excellent,1974,0,KC
10290,485000.0,2014-10-16,3.0,4,3110.0,18843,2.0,Good,Exceptional-A,1995,0,KC
10291,465000.0,2015-04-24,1.0,3,930.0,3348,1.0,Very Good,Very Good,1926,0,KC
10292,595000.0,2014-08-12,2.25,4,2050.0,8372,2.0,Very Good,Superior,1984,0,KC
10293,254000.0,2014-07-18,1.0,3,1160.0,7560,1.0,Very Good,Very Good,1958,0,KC
10294,488500.0,2014-10-30,2.75,3,1820.0,9490,2.0,Good,Excellent,1994,0,KC
10295,260000.0,2014-10-27,2.5,4,2110.0,8990,2.0,Good,Superior,1977,0,KC
10296,166000.0,2015-01-02,1.0,2,870.0,8487,1.0,Very Good,Very Good,1944,0,KC
10297,440000.0,2014-11-07,1.5,2,1080.0,6760,1.0,Good,Very Good,1923,0,KC
10298,375000.0,2015-02-02,2.0,3,1260.0,7560,2.0,Excellent,Very Good,1943,0,KC
10299,529500.0,2015-02-25,1.0,2,900.0,4800,1.0,Very Good,Very Good,1944,0,KC
10300,338000.0,2014-10-14,1.0,2,750.0,6439,1.0,Very Good,Very Good,1934,0,KC
10301,335620.0,2015-03-16,2.25,3,1800.0,15903,1.0,Good,Superior,1986,0,KC
10302,464000.0,2015-02-05,2.25,4,2220.0,15232,1.0,Good,Exceptional-A,1978,0,KC
10303,354000.0,2014-10-03,1.0,2,1390.0,7740,1.0,Very Good,Very Good,1925,0,KC
10304,601000.0,2014-08-14,3.5,4,2160.0,3600,2.0,Good,Superior,1998,0,KC
10305,285000.0,2015-04-24,2.25,3,1840.0,9040,1.0,Good,Superior,1979,0,KC
10306,462500.0,2014-09-30,2.0,2,1690.0,4200,2.0,Good,Excellent,1906,0,KC
10307,350000.0,2014-07-11,2.5,4,2650.0,10459,2.0,Very Good,Superior,1989,0,KC
10308,329000.0,2014-12-24,1.0,4,1120.0,3844,1.0,Good,Excellent,1972,0,KC
10309,312500.0,2015-04-11,2.5,4,2500.0,11983,1.0,Good,Excellent,1984,2008,KC
10310,370000.0,2014-06-13,2.5,4,2220.0,5338,2.0,Good,Excellent,2001,0,KC
10311,399900.0,2015-03-11,1.75,3,1260.0,12750,1.0,Good,Excellent,1979,0,KC
